Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2827	1	-231.8006	-251.8484	20.04779	1.217659	0.0727787	0.0654451	0.00724556	0.021551	0.110488	0.000766463	0.00543821	0.0599649	0.0742337	0.00947076	0.0359858	0.0199536	0.0505562	0.00683823	0.0399514	0.0431536	0.04662779	0.008701094	0.0114327	0.0924781	0.016704	0.0338003	0.0387021	0.138639	0.0446224	0.0120512	0.0393361	0.106413	0.0345562	0.00419955	0.320365	0.106023	0.000677107	0.01863597	86.79433	0.178238	0.53365	1.02842	2.25969	0.259009	0.215682	0.0600038	0.118964	0.159923	0.186418	0.02733707	0.6817108
2828	1	-233.1491	-244.2575	11.10842	3.178749	0.299839	0.394219	0.0854015	0.0839223	0.167696	0.00503662	0.0240231	0.0646749	0.0333806	0.133212	0.0636814	0.0208309	0.0413595	0.200017	0.00888972	0.094394	0.102991	0.140848	0.0243134	0.105267	0.149009	0.0777319	0.0122897	0.0426191	0.0483966	0.0290893	0.0630614	0.168642	0.00266915	0.00886048	0.173497	0.0699264	0.0246279	0.08730625	14.07881	0.402634	0.740968	1.08327	1.77313	0.200262	0.293615	0.115468	0.065785	0.120849	0.204022	0.2281542	0.3826633
2829	1	-223.4043	-250.5001	27.09584	2.25026	0.00972602	0.0169665	0.0157877	0.00567734	0.0910109	0.0233306	0.0670201	0.0106842	0.028719	0.029792	0.0242804	0.00392849	0.00210067	0.00407882	0.0107938	0.00412521	0.02544304	0.009407837	0.0479103	0.0337961	0.0424241	0.091877	0.0334097	0.0204482	0.0275435	0.105603	0.00599064	0.0896445	0.0487275	0.0289739	0.258157	0.135603	0.0298917	0.004408912	102.8567	0.321424	0.679235	1.07515	1.92419	0.168346	0.289359	0.102216	0.0757793	0.148693	0.215607	0.01381675	0.3190991
2830	1	-251.2103	-249.4356	-1.774696	1.367328	0.0236193	0.334825	0.0430309	0.230329	0.0623077	0.164745	0.0506598	0.266834	0.650712	0.16345	0.294147	0.580247	1.07336	0.0638093	0.0986355	0.0120656	0.1965163	0.01016377	0.0284949	0.335024	0.0409774	0.0580213	0.032163	0.0529232	0.0146851	0.0129122	0.0229022	0.0655815	0.0408924	0.0747074	0.205817	0.00159762	0.0133003	0.06048277	14.57208	0.204081	0.564873	1.04158	2.18947	0.179358	0.309801	0.117391	0.0882048	0.0920639	0.213181	0.07064655	0.856132
2831	1	-239.4161	-250.9151	11.49896	3.594291	0.187129	0.0638556	0.268214	0.095646	0.0551731	0.210153	0.125981	0.0370517	0.00762541	0.00214507	0.0322593	0.0160672	0.0194628	0.029889	0.133711	0.254707	0.07611383	0.02576376	0.048616	0.141111	0.0939546	0.0080862	0.0293226	0.0103883	0.0959481	0.16699	0.0381226	0.040766	0.00991172	0.00112975	0.24167	0.0148781	0.0591042	0.0493471	25.55678	0.430584	0.759897	1.08421	1.72531	0.356409	0.157272	0.124116	0.09312	0.111073	0.15801	0.07511086	0.6569902
2832	1	-231.2638	-251.1927	19.92895	1.125415	0.0901224	0.152116	0.0018888	0.0291115	0.154519	0.0255628	0.00146685	0.0213838	0.00829195	0.00165979	0.163406	0.0117231	0.00777811	0.0641079	0.0285612	0.000776014	0.05959772	0.0382513	0.0510874	0.132012	0.0204044	0.0324984	0.0194313	0.0352429	0.0339785	0.035405	0.176875	0.0215	0.14483	0.0567615	0.185335	0.0418063	0.0128328	0.02467717	51.26939	0.161277	0.511454	1.01803	2.30924	0.195975	0.23899	0.0935217	0.141232	0.25416	0.0761212	0.06292847	0.3921464
2833	1	-233.6881	-248.0711	14.38296	3.230147	0.339112	0.00530566	0.0515135	0.221158	0.17927	0.0176562	0.0295795	0.0893961	0.328927	0.00389504	0.0768477	0.0977601	0.131234	0.128358	0.0324741	0.0151329	0.1377183	0.2740347	0.00716234	0.0299862	0.0375282	0.0518119	0.00641822	0.0885816	0.0803857	0.103603	0.00728604	0.0752823	0.0538825	0.0429568	0.368986	0.0270856	0.0190441	0.03081765	5.84732	0.406318	0.743524	1.08344	1.76672	0.263866	0.202157	0.104897	0.0819541	0.11425	0.232876	0.3048523	0.1010904
2834	1	-231.5323	-244.4542	12.92188	6.198474	0.0684148	0.100297	0.0428191	0.00792561	0.0800943	0.0195076	0.221965	0.196152	0.346547	0.138183	0.0831789	0.0616266	0.0553324	0.0182702	0.169303	0.0665359	0.1241629	0.2081013	0.0927452	0.190718	0.0482515	0.0224077	0.00396497	0.112414	8.51979e-05	0.0257557	0.0931937	0.112224	0.0287925	0.0134766	0.0949831	0.131727	0.02926	0.001308293	8.998124	0.545339	0.827991	1.08081	1.54586	0.200416	0.230242	0.0953192	0.122418	0.197253	0.154351	0.2094096	0.006247532
2835	1	-236.3824	-250.9713	14.58896	0.9687707	0.0347505	0.0343502	0.0152947	0.00406977	0.0830307	0.0262425	0.123379	0.0467539	0.0717134	0.158991	0.0126528	0.173307	0.000118062	0.0486868	0.0371707	0.0119211	0.06875011	0.0293032	0.00347238	0.0815009	0.204232	0.0321765	0.0100908	0.0513535	0.0495602	0.0533435	0.0471359	0.034175	0.0933883	0.0503135	0.160383	0.12593	0.00294497	0.003162504	89.47034	0.130681	0.46716	0.994626	2.40753	0.271679	0.24791	0.111219	0.127894	0.167337	0.0739609	0.03246571	0.0974106
2836	1	-215.2102	-246.0377	30.82753	8.741217	0.010785	0.0378114	0.00770075	0.00813435	0.00991489	0.000942517	0.00289825	0.00673622	0.0141758	0.00597489	0.0325419	0.0127271	0.00168303	0.0132707	0.0177837	0.00816985	0.01361157	0.03667822	0.0426091	0.131878	0.221429	0.0123078	0.0459282	0.00957466	0.0665207	0.0500496	0.0635791	0.0228759	0.00175062	0.0668226	0.106554	0.0562633	0.101857	0.000563715	77.33973	0.60868	0.860125	1.07499	1.45621	0.277469	0.224114	0.181148	0.0723898	0.138829	0.10605	0.03724193	0.01513657
2837	1	-230.5283	-245.8027	15.27434	3.019381	0.0247401	0.101579	0.0498451	0.0319272	0.25881	0.0125513	0.0232953	0.0402789	0.0626625	0.0386764	0.151019	0.0739623	0.142419	0.068015	0.0261733	0.188844	0.07734262	0.009074593	0.0298692	0.065221	0.0489351	0.018102	0.00722556	0.140215	0.0563767	0.0138053	0.0222204	0.246969	0.0341687	0.00982994	0.0712316	0.164274	0.0715566	0.03824213	15.45547	0.390756	0.732595	1.08261	1.79404	0.325783	0.229714	0.0818517	0.0627906	0.140346	0.159515	0.04731673	0.808216
2838	1	-244.6654	-246.5108	1.845465	0.8494177	0.0441926	0.160498	0.0517624	0.550258	0.0572578	0.0302716	0.333692	0.0267033	0.00138237	0.0690236	0.204175	0.212129	0.164286	0.108323	0.270809	0.410916	0.1540407	0.04359032	0.0491078	0.127618	0.0326095	0.0396078	0.00240902	0.0422823	0.0637849	0.00564346	0.0373786	0.00702016	0.0480944	0.0624261	0.410981	0.0599412	0.0110955	0.06885791	29.59503	0.106022	0.426294	0.96976	2.49792	0.190265	0.24078	0.172717	0.0848563	0.170081	0.141301	0.1124482	0.6123521
2839	1	-230.267	-248.026	17.75907	1.763367	0.020822	0.00744626	0.0350584	0.0272012	0.0312105	0.203951	0.0898227	0.240627	0.0207206	0.15506	0.114039	0.0363712	0.00130032	0.000276567	0.00352111	0.113914	0.1121581	0.04949567	0.021421	0.0419707	0.267507	0.035174	0.0123835	0.0514275	0.0797984	0.0350685	0.100936	0.063317	0.0478445	0.0687275	0.0522722	0.0981806	0.0239717	0.002510965	27.59303	0.263293	0.627235	1.06276	2.04671	0.156945	0.278597	0.103925	0.0715032	0.188977	0.200053	0.05200664	0.04828163
2840	1	-239.0637	-250.4408	11.37711	1.218506	0.110907	0.273122	0.229662	0.0334368	0.206174	0.056175	0.0347134	0.0242121	0.117166	0.0150682	0.0125572	0.151279	0.0562113	0.09605	0.0256099	0.00209895	0.0788736	0.2655555	0.057953	0.0449524	0.0501095	0.0888183	0.00844669	0.05969	0.032368	0.00948629	0.0901604	0.0290552	0.0532191	0.0520866	0.205038	0.171653	0.0469636	0.03619713	15.53055	0.178391	0.533842	1.02851	2.25926	0.21696	0.309307	0.159595	0.0721977	0.100726	0.141214	0.3017526	0.1199563
2841	1	-237.3079	-248.9179	11.61002	2.907522	0.0505097	0.230317	0.000872703	0.151675	0.25081	0.0197594	0.158507	0.0891837	0.0887425	0.00100788	0.0334451	0.17184	0.0763724	0.190767	0.00767036	0.0656404	0.1659726	0.1092483	0.0215031	0.207563	0.319888	0.0122435	0.0212871	0.0894122	0.0207212	0.00946478	0.0210175	0.0114365	0.0172635	0.0433751	0.0818499	0.0913563	0.0316183	0.0220828	14.28184	0.381979	0.726276	1.08202	1.80973	0.200758	0.25429	0.12597	0.0522314	0.195564	0.171187	0.1313311	0.168146
2842	1	-263.3358	-259.4826	-3.853195	0.8390662	0.0324573	0.227662	0.09265	0.0137523	0.0147866	0.018678	0.337288	0.178272	0.290454	0.448084	0.274342	0.737646	0.415133	0.108522	1.03081	0.0655083	0.2900336	0.02466705	0.0342489	0.0037922	0.10828	0.105998	0.0266233	0.007589	0.0405639	0.010303	0.117491	0.132268	0.239232	0.0214487	0.0232845	0.000321279	0.128555	0.01709064	25.38947	0.10384	0.422399	0.967218	2.50654	0.309869	0.224921	0.171861	0.0977083	0.105831	0.0898092	0.0417577	0.4092813
2843	1	-230.2926	-250.3376	20.0449	2.774515	0.00187939	0.0890243	0.00549813	0.0104463	0.0203235	0.126636	0.0423298	0.0791281	0.00468652	0.0391555	7.89691e-05	0.00761086	0.0229393	0.0464167	0.0164947	0.00963878	0.04289297	0.0280699	0.0634766	0.0386261	0.0850489	0.0930225	0.021788	0.0144119	0.0958182	0.0671192	0.0645626	0.046236	0.00829388	0.0993065	0.112275	0.102797	0.0872172	0.01613791	83.65134	0.371029	0.718226	1.08115	1.82959	0.279903	0.186268	0.183664	0.11441	0.10875	0.127004	0.04420781	0.3650466
2844	1	-228.6055	-246.0039	17.39841	1.455656	0.0777204	0.100802	0.0444381	0.206582	0.066862	0.0148863	0.0201745	0.165213	0.0428319	0.0282758	0.0526913	0.0897182	0.0805597	0.0338491	0.00337041	0.0648611	0.1041907	0.02263502	0.0361003	0.147793	0.179479	0.0405964	0.000573426	0.00908705	0.0808598	0.0892602	0.0361697	0.040067	0.00286231	0.0038938	0.0607958	0.186425	0.0860376	0.03728558	28.91373	0.21839	0.581005	1.04771	2.1529	0.16832	0.221876	0.168079	0.13002	0.138647	0.173057	0.0599206	0.6222497
2845	1	-218.9073	-248.9769	30.0696	4.404339	0.0419223	0.00786905	0.00158416	0.016598	0.0463396	0.0022967	0.0355939	0.0149948	0.0189535	0.0135235	0.00690008	0.0291954	0.033287	0.0109532	0.0270938	0.0451905	0.01945275	0.02004473	0.0276861	0.0998417	0.0889054	0.0569058	0.0240248	0.0049933	0.0702906	0.0363232	0.0672825	0.0563605	0.0511572	0.0495872	0.325934	0.00840267	0.0323052	0.01123003	42.15454	0.475283	0.788125	1.08415	1.65244	0.206709	0.243636	0.0806163	0.0552706	0.179619	0.234149	0.03127477	0.3590765
2846	1	-233.2562	-246.4869	13.23067	4.916487	0.0556605	0.098683	0.070208	0.100097	0.102051	0.00430955	0.0884085	0.222724	0.240505	0.00821738	0.00604304	0.0408963	0.0612395	0.0138388	0.0652414	0.0727262	0.07728834	0.1513967	0.00754979	0.0152076	0.203835	0.0123267	0.0443482	0.00374999	0.0298406	0.0523638	0.034485	0.0574355	0.0177542	0.0170544	0.302869	0.200981	0.000199874	0.01110753	18.76651	0.498572	0.801931	1.08344	1.61605	0.149942	0.201511	0.184969	0.0898958	0.216869	0.156814	0.1625042	0.06835228
2847	1	-233.8485	-249.9777	16.12919	1.201799	0.0646022	0.181241	0.121954	0.0575001	0.0668126	0.0254505	0.115464	0.0587006	0.027622	0.0437697	0.00737171	0.157599	0.141253	0.109281	0.0457323	0.130805	0.08948031	0.1536659	0.0328553	0.217609	0.00621011	0.0138821	0.0419497	0.112965	0.136633	0.0103517	0.023639	0.0979583	0.0132799	0.00700042	0.203759	0.0644898	0.0174179	0.009492913	17.16387	0.175379	0.53001	1.02678	2.26783	0.309401	0.219041	0.103559	0.0678082	0.172818	0.127372	0.1631588	0.05818203
2848	1	-239.2074	-249.0925	9.885054	3.144636	0.00114071	0.118376	0.0132457	0.00272162	0.151051	0.0252361	0.120025	0.0122272	0.288428	0.0215837	0.429233	0.221208	0.109077	0.050968	0.101248	0.0209053	0.1335477	0.02138162	0.0271314	0.0337791	0.0182459	0.0274809	0.0033339	0.172278	0.00255073	0.146841	0.0454238	0.102301	0.145742	0.00468339	0.161376	0.0420834	0.0667488	0.07693128	12.79143	0.400151	0.739234	1.08314	1.77747	0.21039	0.245231	0.0779835	0.0627032	0.20474	0.198953	0.09831289	0.7825146
2849	1	-219.4016	-241.7639	22.36231	3.513586	0.0258934	0.0163084	0.0126065	0.12695	0.056416	0.00237895	0.00569459	0.0230643	0.0957564	0.0182465	0.053033	0.0412841	0.13131	0.111645	0.0279413	0.00291579	0.03764436	0.02069097	0.0269544	0.0943729	0.0557935	0.0910496	0.00517538	0.122996	0.00490265	0.0420994	0.0128103	0.101002	0.0711393	0.00966862	0.257181	0.0617729	0.0430824	0.007225623	21.92942	0.425466	0.756509	1.0841	1.73393	0.176123	0.29367	0.100456	0.0882108	0.154497	0.187042	0.02791659	0.258829
2850	1	-230.2741	-250.9277	20.65353	2.100025	0.00411289	0.0455933	0.079056	0.106527	0.131062	0.0141326	0.0057299	0.0231387	0.0686037	0.0199872	0.0106115	0.0831867	0.00220576	0.0180776	0.0843581	0.00389904	0.03955953	0.01230573	0.00989402	0.0898258	0.0177815	0.00599605	0.00691301	0.0597744	0.0163861	0.02904	0.260629	0.143846	0.0391308	0.0716287	0.0829458	0.145071	0.0211378	0.02201582	45.67239	0.304929	0.665245	1.0723	1.95752	0.18495	0.291629	0.176156	0.143282	0.107155	0.0968275	0.03432155	0.6414576
2851	1	-235.5405	-251.1733	15.63279	2.911735	0.0116047	0.0537781	0.0498258	0.291846	0.0689684	0.0790609	0.0368047	0.163152	0.0579436	0.148569	0.0926721	0.0551996	0.063985	0.015971	0.0793897	0.0244247	0.06185394	0.05019945	0.00580861	0.0570989	0.067341	0.0373874	0.0398194	0.00115129	0.0144559	0.0884278	0.139444	0.0278621	0.0630267	0.0952237	0.239642	0.119479	0.00383187	0.001123658	22.5879	0.382316	0.726521	1.08204	1.80912	0.304458	0.166134	0.178676	0.107833	0.131494	0.111404	0.0513231	0.02189381
2852	1	-236.0061	-248.1883	12.18221	1.794391	0.0533115	0.106058	0.112547	0.0761826	0.0275616	0.105704	0.00422931	0.210227	0.0389206	0.0096906	0.0560571	0.0892638	0.110637	0.0414026	0.0118521	0.486118	0.05475238	0.07843068	0.0674856	0.0317239	0.0482743	0.0192295	0.00922195	0.182247	0.0419649	0.0474316	0.0135271	0.0548875	0.0657373	0.0903646	0.164208	0.140268	0.0234285	0.03434636	17.17275	0.267432	0.631203	1.06388	2.03749	0.250893	0.163491	0.0913233	0.106602	0.207824	0.179866	0.112777	0.304551
2853	1	-247.404	-249.6	2.196019	1.892074	0.206987	0.0531205	0.354396	0.550371	0.371941	0.0520401	0.158798	0.205113	0.0609931	0.214649	0.362326	0.0337183	0.216853	0.2879	0.0559781	0.583934	0.2387154	0.03092618	0.0697611	0.0996887	0.0591422	0.0263285	0.0115406	0.0199641	0.0296976	0.0433529	0.0279896	0.0174623	0.0913583	0.125656	0.222673	0.118491	0.036894	0.08017049	12.09038	0.280042	0.643023	1.06704	2.0099	0.149129	0.318527	0.0901307	0.108423	0.144205	0.189585	0.1110967	0.7216282
2854	1	-242.5024	-245.6402	3.137839	2.969949	0.0405687	0.0915195	0.41783	0.0624599	0.945804	0.0849007	0.445653	0.403009	0.000151306	0.00117293	0.161897	0.584831	0.0222539	0.128828	0.257832	0.0932785	0.2158997	0.1450586	0.0287362	0.204891	0.0755804	0.00685323	0.0097022	0.0843843	0.0438146	0.053539	0.0241069	0.0287963	0.0249285	0.0337806	0.274315	0.0854019	0.0211699	0.01313051	11.40865	0.386924	0.72985	1.08236	1.80086	0.227677	0.316196	0.102716	0.0559162	0.155216	0.142279	0.1581892	0.08300513
2855	1	-225.9851	-250.788	24.80291	1.27711	0.00973309	0.00493155	0.011555	0.00454271	0.0307698	0.0137023	0.0523654	0.0552572	0.0154205	0.0844513	0.0278967	0.011883	0.00348454	0.0188719	0.0016136	0.00889734	0.02300144	0.003221194	0.0229515	0.2463	0.0146448	0.0266614	0.0688588	0.0303431	0.0080785	0.000986481	0.101416	0.178265	0.0145873	0.0060065	0.147441	0.0250182	0.108442	0.00205218	175.5336	0.188749	0.546699	1.03413	2.23042	0.221972	0.255961	0.139758	0.0910912	0.173928	0.117289	0.005273374	0.3891589
2856	1	-253.6443	-254.159	0.5147458	1.375672	0.385335	0.309787	0.218083	0.544497	0.145614	0.201049	0.196053	0.275767	0.0662638	0.496656	0.00558899	0.359033	0.223234	0.173508	0.0834624	0.0744779	0.2331039	0.3041247	0.0257364	0.160946	0.0404415	0.136019	0.0208243	0.0837302	0.153108	0.0210756	0.0130099	0.0133668	0.0565396	0.0370204	0.140847	0.0712065	0.0261294	0.02365085	9.021692	0.205462	0.566463	1.0422	2.18587	0.184505	0.219369	0.107612	0.127503	0.173701	0.18731	0.3277755	0.07215562
2857	1	-204.1159	-243.7007	39.58476	3.520565	0.000138789	0.00282807	0.00502006	0.00949081	0.0102363	0.0088733	0.0122413	0.00958646	0.000396894	0.00898481	0.00174672	0.0125393	0.0225567	0.00572993	0.00844904	0.00220324	0.009565342	0.008094421	0.0104441	0.112259	0.0303267	0.0162794	0.00987488	0.0368756	0.0149362	0.0234357	0.0682662	0.0348939	0.155668	0.0642887	0.236292	0.0857313	0.100429	0.0004296048	200.5406	0.425914	0.756807	1.08411	1.73317	0.206203	0.282271	0.108971	0.101332	0.171118	0.130106	0.008524026	0.05039929
2858	1	-225.5227	-246.3956	20.87285	2.50165	0.0440211	0.099752	0.0183821	0.0711781	0.0588838	0.0841101	0.0244363	0.0480768	0.0328128	0.122371	0.0648847	0.0581541	0.00905474	0.00181724	0.0541622	0.104095	0.04714603	0.05350875	0.0379826	0.179467	0.00974143	0.0116363	0.0102551	0.0863987	0.0296402	0.0104547	0.0484169	0.199315	0.0390935	0.106678	0.115466	0.11368	0.00177448	0.003548589	31.66152	0.346613	0.699577	1.07865	1.87516	0.193815	0.218229	0.112976	0.127749	0.208912	0.138319	0.05705734	0.06219339
2859	1	-253.5389	-254.9847	1.445735	2.381969	0.115645	0.17317	0.219795	0.0247481	0.405668	0.0564943	0.355546	0.226539	0.0115535	0.423411	0.0602117	0.0133913	0.301846	0.152237	0.29825	0.618095	0.1846388	0.1039395	0.0569818	0.0171748	0.0532764	0.0793361	0.0429673	0.0212328	0.0186074	0.0649603	0.0390601	0.00242229	0.0731867	0.0574182	0.135232	0.1115	0.226644	0.02783138	13.85147	0.334973	0.690324	1.07715	1.89755	0.236359	0.191356	0.129922	0.130732	0.181695	0.129935	0.1317709	0.2112104
2860	1	-241.356	-248.1311	6.775059	1.094464	0.028525	0.0784087	0.0044197	0.00834782	0.34469	0.442564	0.0971511	0.175172	0.125607	0.0206836	0.0058219	0.408742	0.706905	0.0941123	0.0326853	0.0673383	0.172067	0.1022188	0.0154652	0.103401	0.102535	0.0708871	0.0163758	0.0733441	0.0293371	0.0290373	0.10461	0.133341	0.107533	0.0229368	0.131502	0.0245045	0.0351902	0.006871553	18.4395	0.155407	0.503413	1.01404	2.32714	0.28419	0.201877	0.109439	0.111324	0.136605	0.156566	0.1090904	0.06298954
2861	1	-251.1663	-250.2662	-0.900085	2.200687	0.0109195	0.377513	0.10648	0.358711	0.126043	1.02979	0.156493	0.297033	0.00139941	0.113703	0.174402	0.098596	0.0703687	0.682197	0.492051	0.550924	0.2059756	0.1465089	0.0242741	0.0102419	0.162249	0.0227296	0.038105	0.109881	0.0142129	0.044056	0.0730105	0.0764524	0.230158	0.0390266	0.101312	0.034497	0.0197935	0.03328366	10.04373	0.316109	0.674788	1.07429	1.93482	0.267901	0.244201	0.133126	0.0946277	0.124144	0.136001	0.1797926	0.1851226
2862	1	-242.5179	-250.2992	7.781244	4.152142	0.0179264	0.0279507	0.153879	0.0594107	0.0232692	0.149559	0.345332	0.137145	0.0179499	0.0121344	0.00510908	0.150217	0.0687392	0.0856268	0.208788	0.245211	0.1047496	0.1491524	0.0224291	0.196078	0.0418155	0.00137227	0.0415775	0.0371244	0.0243015	0.0146956	0.0721846	0.0730718	0.139635	0.132068	0.164002	0.028567	0.011078	0.02095416	15.42626	0.46253	0.780311	1.08435	1.67281	0.204074	0.286061	0.113697	0.0764096	0.172058	0.147701	0.1701065	0.1231826
2863	1	-241.9827	-254.3716	12.38885	2.389224	0.029928	0.028469	0.0190949	0.074464	0.166421	0.097847	0.0333697	0.0224225	0.00247623	0.0887173	0.0440853	0.0666218	0.384536	0.0224256	0.0636192	0.0597284	0.08865775	0.01533171	0.0147419	0.0347413	0.0295791	0.106343	0.0220118	0.11283	0.0305517	0.107392	0.0275175	0.0988956	0.0581649	0.0539458	0.192496	0.0984176	0.0123715	0.003059004	41.18878	0.335696	0.690906	1.07725	1.89615	0.215108	0.233187	0.159746	0.138242	0.114273	0.139444	0.01839071	0.1663342
2864	1	-250.5014	-258.4387	7.93724	2.93151	0.0090628	0.00256162	0.0479697	0.0777086	0.0304495	0.0167701	0.0199326	0.158617	0.0163388	0.0104257	0.0242293	0.035608	0.0315926	0.0861138	0.0506199	0.273848	0.03973775	0.01564222	0.139321	0.114527	0.0265257	0.0533789	0.142601	0.0364606	0.0159474	0.000885109	0.00628271	0.0543786	0.0271415	0.104236	0.0271758	0.196855	0.0542827	0.00177456	161.2864	0.383893	0.727664	1.08216	1.80629	0.24935	0.220552	0.12522	0.0712044	0.20006	0.133614	0.01741678	0.101888
2865	1	-208.4311	-247.7196	39.28856	3.288723	0.00701666	0.00254053	0.00291541	0.00268215	0.00423676	0.0157751	0.00509352	0.00530982	0.000937691	0.0115372	0.00360392	0.012655	0.0101528	0.00797622	0.000414966	0.0204929	0.006305903	0.00864631	0.0526257	0.0688585	0.0734829	0.0269701	0.0299737	0.0883517	0.0014534	0.0537856	0.0374347	0.0097508	0.127668	0.0388899	0.113493	0.0706159	0.206646	0.005993499	231.5057	0.410434	0.746357	1.08361	1.7596	0.198912	0.210806	0.120574	0.137408	0.223424	0.108876	0.01463981	0.4093973
2866	1	-239.479	-252.6593	13.18031	2.540074	0.00347677	0.0281351	0.0110031	0.0433785	0.16173	0.147207	0.0531905	0.0866	0.00492158	0.0263945	0.0073283	0.100483	0.0977277	0.0594157	0.0307372	0.00578037	0.06545261	0.01881282	0.0102978	0.00496866	0.0840231	0.0175501	0.0381058	0.0179741	0.0134426	0.00910494	0.0359683	0.301388	0.16331	0.14469	0.093039	0.0361885	0.0299494	0.02076374	89.59008	0.350223	0.702399	1.07907	1.86831	0.242634	0.344285	0.0963705	0.0423517	0.167073	0.107286	0.03957656	0.5246474
2867	1	-229.2682	-245.2815	16.01332	2.160411	0.0162561	0.0156221	0.0693022	0.128725	0.0198507	0.239461	0.152656	0.176371	0.0227354	0.0013213	0.0192555	0.0440694	0.0969869	0.00811785	0.0277612	0.0125361	0.05755064	0.04204291	0.0272192	0.0897735	0.0724671	0.0251501	0.00638353	0.0167708	0.049159	0.0554366	0.0918526	0.00552715	0.070934	0.108393	0.0405044	0.239171	0.101258	0.0488143	38.08808	0.311699	0.671055	1.07353	1.94372	0.185526	0.224671	0.145195	0.122309	0.191637	0.130662	0.09085721	0.5372639
2868	1	-237.545	-250.0533	12.50827	6.571427	0.00275249	0.122666	0.00408408	0.0482478	0.0508818	0.0531221	0.0260263	0.0129783	0.280318	0.0435334	0.0209225	0.0967754	0.0534958	0.0198242	0.0334167	0.0980593	0.06299152	-0.00919039	0.028176	0.068674	0.0914153	0.0393819	0.059985	0.0260553	0.00528712	0.0471	0.00630506	0.00429978	0.0287222	0.0118152	0.221808	0.341712	0.0192626	0.04274261	29.25853	0.556622	0.833968	1.07995	1.52946	0.294735	0.259639	0.122946	0.0659719	0.167986	0.0887218	0.03355222	1.273913
2869	1	-241.7209	-245.6524	3.931484	1.85992	0.0583124	0.0854969	0.324901	0.0698719	0.0688256	0.301288	0.0549528	0.154014	0.0726573	0.294034	0.0758359	0.000589828	0.410966	0.229682	0.0384127	0.0646854	0.1473111	0.006640464	0.0330241	0.0558569	0.0577913	0.0294673	0.00300733	0.0198099	0.119458	0.0310337	0.0439283	0.0199286	0.150774	0.0714603	0.146961	0.214941	0.00255798	0.1730864	11.83913	0.27596	0.63924	1.06605	2.01875	0.224363	0.166441	0.167744	0.0848051	0.163739	0.192909	0.1797268	0.9630525
2870	1	-222.7328	-243.3664	20.63361	2.324293	0.0161253	0.121106	0.0430536	0.152094	0.046453	0.182522	0.151084	0.0202061	0.0250355	0.0434129	0.0195462	0.0424667	0.253604	0.0141872	0.0284425	0.0997129	0.07273715	0.09158283	0.0348691	0.144439	0.115909	0.0171734	0.00100374	0.183561	0.0122411	0.100012	0.0085372	0.0287025	0.0112921	0.00309553	0.206792	0.0966464	0.0357255	0.04912303	15.31501	0.329139	0.685592	1.07633	1.90894	0.199368	0.186463	0.0929335	0.0950022	0.190604	0.23563	0.1407059	0.3491186
2871	1	-238.5914	-244.385	5.79359	1.294431	0.536031	0.0621863	0.0477438	0.199999	0.10158	0.392813	0.364552	0.329912	0.0996021	0.00592176	0.0787769	0.77103	0.51484	0.153329	0.0854824	0.0729841	0.2180281	0.2665774	0.0275718	0.125935	0.0661802	0.0150791	0.00345203	0.048732	0.148356	0.0421396	0.111967	0.0209299	0.0141048	0.000162521	0.237518	0.0907305	0.0471419	0.001088279	6.36333	0.19175	0.550333	1.03566	2.22225	0.25999	0.227971	0.136239	0.051814	0.171455	0.152531	0.2676657	0.004065816
2872	1	-228.8931	-244.8012	15.90806	2.086468	0.00374093	0.0252194	0.00581744	0.222901	0.00237611	0.00583433	0.218071	0.036966	0.0218702	0.106366	0.0229733	0.0479494	0.0445073	0.0119022	0.0330075	0.000870844	0.04378051	-0.02505389	0.0519981	0.225943	0.0168307	0.0197624	0.0184195	0.0983825	0.00482921	0.00142243	0.0387365	0.0243929	0.16946	0.0654766	0.106478	0.11557	0.0422979	0.05238135	36.2569	0.303382	0.663904	1.07201	1.9607	0.179135	0.220258	0.0670197	0.155818	0.215315	0.162453	0.02732746	1.916803
2873	1	-245.7148	-256.1043	10.38957	0.7174035	0.239894	0.238187	0.0803877	0.234588	0.28391	0.0221248	0.036703	0.0259353	0.625752	0.154263	0.450185	0.0756333	0.0255083	0.14539	0.00819902	0.0219924	0.1597915	0.07936914	0.0961104	0.128029	0.082232	0.0309445	0.0436982	0.0230214	0.0204001	0.139127	0.0179713	0.106148	0.0814973	0.0539465	0.0691276	0.0760941	0.0316526	8.373866e-06	9.155215	0.0779089	0.371627	0.931151	2.61931	0.232315	0.300241	0.132684	0.0775423	0.0840287	0.173189	0.07937751	0.0001054942
